movie_name,conversation_id,utterance_id,speaker_id,speaker_name,listener_id,listener_name,current_turn,current_text,context_text,relationship_type,graph_summary,translation_context_only,translation_model_context_only,translation_with_graph,translation_model_with_graph
titanic,L614644,L614650,u8455,JACK,u8462,ROSE,"JACK: Well, I guess I will tonight.","Well, I guess I will tonight.","ROSE: If only it were that simple.
JACK: It is that simple.
ROSE: Oh, Jack... please don't judge me until you've seen my world.",ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",那好，我今晚就去看看。,gpt-5.4-mini,嗯，那我今晚就见识见识。,gpt-5.4-mini
titanic,L614651,L614651,u8462,ROSE,,,ROSE: What's this?,What's this?,,unclear,,这是什么？,gpt-5.4-mini,这是什么？,gpt-5.4-mini
titanic,L614651,L614652,u8455,JACK,u8462,ROSE,JACK: Just some sketches.,Just some sketches.,ROSE: What's this?,ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",只是些素描。,gpt-5.4-mini,就是些素描。,gpt-5.4-mini
titanic,L614651,L614653,u8462,ROSE,u8455,JACK,ROSE: May I?,May I?,"ROSE: What's this?
JACK: Just some sketches.",romantic_intent,"Speaker: ROSE
Listener: JACK
Relationship: romantic_intent
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",我可以看看吗？,gpt-5.4-mini,我可以吗？,gpt-5.4-mini
titanic,L614654,L614654,u8462,ROSE,,,"ROSE: Jack, these are quite good! Really, they are.","Jack, these are quite good! Really, they are.",,unclear,,杰克，这些真不错！真的，真的不错。,gpt-5.4-mini,杰克，这些真不错！真的，很不错。,gpt-5.4-mini
titanic,L614654,L614655,u8455,JACK,u8462,ROSE,"JACK: Well, they didn't think too much of 'em in Paree.","Well, they didn't think too much of 'em in Paree.","ROSE: Jack, these are quite good! Really, they are.",ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",嗯，在巴黎他们可不怎么待见这些。,gpt-5.4-mini,嗯，在巴黎，人家可没多看重它们。,gpt-5.4-mini
titanic,L614656,L614656,u8462,ROSE,,,"ROSE: Oh no! Oh, I'm so sorry. Truly!","Oh no! Oh, I'm so sorry. Truly!",,unclear,,哦，不！哦，真对不起。真的！,gpt-5.4-mini,哦，不！哦，对不起，真的！,gpt-5.4-mini
titanic,L614656,L614657,u8455,JACK,u8462,ROSE,"JACK: Well, they didn't think too much of 'em in Paree.","Well, they didn't think too much of 'em in Paree.","ROSE: Oh no! Oh, I'm so sorry. Truly!",ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",嗯，巴黎人可没多瞧得起它们。,gpt-5.4-mini,嗯，在巴黎他们也不怎么待见这玩意儿。,gpt-5.4-mini
titanic,L614661,L614661,u8462,ROSE,,,ROSE: And these were drawn from life?,And these were drawn from life?,,unclear,,这些是照着真人画的吗？,gpt-5.4-mini,这些都是照着真人画的吗？,gpt-5.4-mini
titanic,L614661,L614662,u8455,JACK,u8462,ROSE,JACK: Yup. That's one of the great things about Paris. Lots of girls willing take their clothes off.,Yup. That's one of the great things about Paris. Lots of girls willing take their clothes off.,ROSE: And these were drawn from life?,ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",嗯。巴黎最棒的地方之一，就是有很多姑娘愿意脱衣服。,gpt-5.4-mini,对。巴黎有个很棒的地方，很多姑娘都愿意脱衣服。,gpt-5.4-mini
titanic,L614663,L614663,u8462,ROSE,,,ROSE: You liked this woman. You used her several times.,You liked this woman. You used her several times.,,unclear,,你喜欢这个女人。你还用过她好几次。,gpt-5.4-mini,你喜欢这个女人。你还用了她好几次。,gpt-5.4-mini
titanic,L614663,L614664,u8455,JACK,u8462,ROSE,JACK: She had beautiful hands.,She had beautiful hands.,ROSE: You liked this woman. You used her several times.,ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",她有一双漂亮的手。,gpt-5.4-mini,她的手很漂亮。,gpt-5.4-mini
titanic,L614663,L614665,u8462,ROSE,u8455,JACK,ROSE: I think you must have had a love affair with her...,I think you must have had a love affair with her...,"ROSE: You liked this woman. You used her several times.
JACK: She had beautiful hands.",romantic_intent,"Speaker: ROSE
Listener: JACK
Relationship: romantic_intent
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",我想你一定跟她有过一段情……,gpt-5.4-mini,我想你一定和她有过一段风流韵事……,gpt-5.4-mini
titanic,L614663,L614666,u8455,JACK,u8462,ROSE,"JACK: No, no! Just with her hands.","No, no! Just with her hands.","ROSE: You liked this woman. You used her several times.
JACK: She had beautiful hands.
ROSE: I think you must have had a love affair with her...",ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",不，不！只是跟她的手。,gpt-5.4-mini,不不！只是和她的手。,gpt-5.4-mini
titanic,L614663,L614667,u8462,ROSE,u8455,JACK,"ROSE: You have a gift, Jack. You do. You see people.","You have a gift, Jack. You do. You see people.","JACK: She had beautiful hands.
ROSE: I think you must have had a love affair with her...
JACK: No, no! Just with her hands.",romantic_intent,"Speaker: ROSE
Listener: JACK
Relationship: romantic_intent
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",你有天赋，杰克，真的。你能看透人。,gpt-5.4-mini,你有天赋，杰克。真的。你会看人。,gpt-5.4-mini
titanic,L614663,L614668,u8455,JACK,u8462,ROSE,JACK: I see you.,I see you.,"ROSE: I think you must have had a love affair with her...
JACK: No, no! Just with her hands.
ROSE: You have a gift, Jack. You do. You see people.",ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",我看见你了。,gpt-5.4-mini,我看见你了。,gpt-5.4-mini
titanic,L614669,L614669,u8462,ROSE,,,ROSE: And...?,And...?,,unclear,,然后呢？,gpt-5.4-mini,然后呢？,gpt-5.4-mini
titanic,L614669,L614670,u8455,JACK,u8462,ROSE,JACK: You wouldn'ta jumped.,You wouldn'ta jumped.,ROSE: And...?,ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",你不会跳下去的。,gpt-5.4-mini,你本来不会跳的。,gpt-5.4-mini
titanic,L614675,L614675,u8454,ISMAY,,,ISMAY: So you've not lit the last four boilers then?,So you've not lit the last four boilers then?,,unclear,,这么说，你还没把最后四个锅炉点起来？,gpt-5.4-mini,这么说，你们还没点燃最后四个锅炉？,gpt-5.4-mini
titanic,L614675,L614676,u8464,SMITH,u8454,ISMAY,"SMITH: No, but we're making excellent time.","No, but we're making excellent time.",ISMAY: So you've not lit the last four boilers then?,unclear,"Speaker: SMITH
Listener: ISMAY
Relationship: unclear
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",没有，但我们现在的航速非常好。,gpt-5.4-mini,没有，但我们现在航行得非常快。,gpt-5.4-mini
titanic,L614675,L614677,u8454,ISMAY,u8464,SMITH,"ISMAY: Captain, the press knows the size of Titanic, let them marvel at her speed too. We must give them something new to print. And the maiden voyage of Titanic must make headlines!","Captain, the press knows the size of Titanic, let them marvel at her speed too. We must give them something new to print. And the maiden voyage of Titanic must make headlines!","ISMAY: So you've not lit the last four boilers then?
SMITH: No, but we're making excellent time.",unclear,"Speaker: ISMAY
Listener: SMITH
Relationship: unclear
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",船长，记者们已经知道泰坦尼克号有多大了，就让他们也惊叹她的速度吧。我们得给他们些新东西好登报。而且泰坦尼克号的处女航必须成为头条！,gpt-5.4-mini,船长，媒体已经知道泰坦尼克号有多大了，就让他们也惊叹她的速度吧。我们得给他们些新东西好登出来。泰坦尼克号的处女航必须上头条！,gpt-5.4-mini
titanic,L614675,L614678,u8464,SMITH,u8454,ISMAY,SMITH: I prefer not to push the engines until they've been properly run in.,I prefer not to push the engines until they've been properly run in.,"ISMAY: So you've not lit the last four boilers then?
SMITH: No, but we're making excellent time.
ISMAY: Captain, the press knows the size of Titanic, let them marvel at her speed too. We must give them something new to print. And the maiden voyage of Titanic must make headlines!",unclear,"Speaker: SMITH
Listener: ISMAY
Relationship: unclear
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",我不想在机器还没完全磨合好之前就把它们开到最大。,gpt-5.4-mini,我不想在发动机还没彻底磨合好之前就让它全速运转。,gpt-5.4-mini
titanic,L614675,L614679,u8454,ISMAY,u8464,SMITH,"ISMAY: Of course I leave it to your good offices to decide what's best, but what a glorious end to your last crossing if we get into New York Tuesday night and surprise them all. Retire with a bang, eh, E.J.?","Of course I leave it to your good offices to decide what's best, but what a glorious end to your last crossing if we get into New York Tuesday night and surprise them all. Retire with a bang, eh, E.J.?","SMITH: No, but we're making excellent time.
ISMAY: Captain, the press knows the size of Titanic, let them marvel at her speed too. We must give them something new to print. And the maiden voyage of Titanic must make headlines!
SMITH: I prefer not to push the engines until they've been properly run in.",unclear,"Speaker: ISMAY
Listener: SMITH
Relationship: unclear
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",当然，我会把决定权交给您，您最清楚什么最好。不过，要是我们能在星期二晚上驶入纽约，给所有人一个惊喜，您的最后一次航程该是多么辉煌的收尾啊。轰轰烈烈地退场，嗯，E.J.？,gpt-5.4-mini,当然，我把决定权交给您的判断，您知道什么最好。不过，要是我们星期二晚上进纽约，给他们所有人一个惊喜，那该是您最后一次航程多么辉煌的结局啊。风风光光地谢幕，嗯，E.J.？,gpt-5.4-mini
titanic,L614680,L614680,u8462,ROSE,,,"ROSE: You know, my dream has always been to just chuck it all and become an artist... living in a garret, poor but free!","You know, my dream has always been to just chuck it all and become an artist... living in a garret, poor but free!",,unclear,,你知道吗，我一直梦想着把一切都抛开，去当个艺术家……住在阁楼里，穷但自由！,gpt-5.4-mini,你知道吗，我一直梦想着把这一切都抛开，去当个艺术家……住在阁楼里，穷是穷，但自由！,gpt-5.4-mini
titanic,L614680,L614681,u8455,JACK,u8462,ROSE,"JACK: You wouldn't last two days. There's no hot water, and hardly ever any caviar.","You wouldn't last two days. There's no hot water, and hardly ever any caviar.","ROSE: You know, my dream has always been to just chuck it all and become an artist... living in a garret, poor but free!",ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",你撑不过两天。那儿没有热水，鱼子酱也几乎见不着。,gpt-5.4-mini,你连两天都撑不过去。那儿没有热水，鱼子酱也几乎没有。,gpt-5.4-mini
titanic,L614680,L614682,u8462,ROSE,u8455,JACK,"ROSE: Listen, buster... I hate caviar! And I'm tired of people dismissing my dreams with a chuckle and a pat on the head.","Listen, buster... I hate caviar! And I'm tired of people dismissing my dreams with a chuckle and a pat on the head.","ROSE: You know, my dream has always been to just chuck it all and become an artist... living in a garret, poor but free!
JACK: You wouldn't last two days. There's no hot water, and hardly ever any caviar.",romantic_intent,"Speaker: ROSE
Listener: JACK
Relationship: romantic_intent
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",听着，混蛋……我讨厌鱼子酱！我也受够了别人带着一声轻笑和拍拍我的头就把我的梦想当回事地打发掉。,gpt-5.4-mini,听着，伙计……我讨厌鱼子酱！我也受够了别人总是带着一声轻笑，拍拍我的头，就把我的梦想当笑话。,gpt-5.4-mini
titanic,L614680,L614683,u8455,JACK,u8462,ROSE,JACK: I'm sorry. Really... I am.,I'm sorry. Really... I am.,"ROSE: You know, my dream has always been to just chuck it all and become an artist... living in a garret, poor but free!
JACK: You wouldn't last two days. There's no hot water, and hardly ever any caviar.
ROSE: Listen, buster... I hate caviar! And I'm tired of people dismissing my dreams with a chuckle and a pat on the head.",ally,"Speaker: JACK
Listener: ROSE
Relationship: ally
Translation guidance: Use neutral wording unless local dialogue strongly suggests otherwise.",对不起。我真的……对不起。,gpt-5.4-mini,对不起。我真的是……对不起。,gpt-5.4-mini
