movie_name,conversation_id,utterance_id,turn_index,utterance_order,speaker_id,speaker_name,listener_id,listener_name,current_turn,current_text,context_text,num_prev_turns,prev_turn_1,prev_turn_2,prev_turn_3,prev_turn_4,prev_turn_5,prev_turn_6
amadeus,L30345,L30354,9,9,u252,LEOPOLD,u245,COLLOREDO,"LEOPOLD: Oh, sir, he's never disobeyed me in anything. Please, Your Grace, give him one more chance.","Oh, sir, he's never disobeyed me in anything. Please, Your Grace, give him one more chance.","LEOPOLD: Oh sir, yes! He's about to make the worst mistake of his life. Some little Viennese slut is trying to trick him into marriage. I know my son. He is too simple to see the trap - and there is no one there who really cares for him.
COLLOREDO: I'm not surprised. Money seems to be more important to him than loyalty or friendship. He has sold himself to Vienna. Let Vienna look out for him.
LEOPOLD: Sir -
COLLOREDO: Your son is an unprincipled, spoiled, conceited brat.
LEOPOLD: Yes, sir, that's the truth. But don't blame him. The fault is mine. I was too indulgent with him. But not again. Never again, I promise! I implore you - let me bring him back here. I'll make him give his word to serve you faithfully.
COLLOREDO: And how will you make him keep it?",6,"LEOPOLD: Oh sir, yes! He's about to make the worst mistake of his life. Some little Viennese slut is trying to trick him into marriage. I know my son. He is too simple to see the trap - and there is no one there who really cares for him.",COLLOREDO: I'm not surprised. Money seems to be more important to him than loyalty or friendship. He has sold himself to Vienna. Let Vienna look out for him.,LEOPOLD: Sir -,"COLLOREDO: Your son is an unprincipled, spoiled, conceited brat.","LEOPOLD: Yes, sir, that's the truth. But don't blame him. The fault is mine. I was too indulgent with him. But not again. Never again, I promise! I implore you - let me bring him back here. I'll make him give his word to serve you faithfully.",COLLOREDO: And how will you make him keep it?
amadeus,L30345,L30355,10,10,u245,COLLOREDO,u252,LEOPOLD,COLLOREDO: You have leave to try.,You have leave to try.,"COLLOREDO: I'm not surprised. Money seems to be more important to him than loyalty or friendship. He has sold himself to Vienna. Let Vienna look out for him.
LEOPOLD: Sir -
COLLOREDO: Your son is an unprincipled, spoiled, conceited brat.
LEOPOLD: Yes, sir, that's the truth. But don't blame him. The fault is mine. I was too indulgent with him. But not again. Never again, I promise! I implore you - let me bring him back here. I'll make him give his word to serve you faithfully.
COLLOREDO: And how will you make him keep it?
LEOPOLD: Oh, sir, he's never disobeyed me in anything. Please, Your Grace, give him one more chance.",6,COLLOREDO: I'm not surprised. Money seems to be more important to him than loyalty or friendship. He has sold himself to Vienna. Let Vienna look out for him.,LEOPOLD: Sir -,"COLLOREDO: Your son is an unprincipled, spoiled, conceited brat.","LEOPOLD: Yes, sir, that's the truth. But don't blame him. The fault is mine. I was too indulgent with him. But not again. Never again, I promise! I implore you - let me bring him back here. I'll make him give his word to serve you faithfully.",COLLOREDO: And how will you make him keep it?,"LEOPOLD: Oh, sir, he's never disobeyed me in anything. Please, Your Grace, give him one more chance."
amadeus,L30345,L30356,11,11,u252,LEOPOLD,u245,COLLOREDO,"LEOPOLD: Oh, Your Grace - I thank Your Grace! I thank you!","Oh, Your Grace - I thank Your Grace! I thank you!","LEOPOLD: Sir -
COLLOREDO: Your son is an unprincipled, spoiled, conceited brat.
LEOPOLD: Yes, sir, that's the truth. But don't blame him. The fault is mine. I was too indulgent with him. But not again. Never again, I promise! I implore you - let me bring him back here. I'll make him give his word to serve you faithfully.
COLLOREDO: And how will you make him keep it?
LEOPOLD: Oh, sir, he's never disobeyed me in anything. Please, Your Grace, give him one more chance.
COLLOREDO: You have leave to try.",6,LEOPOLD: Sir -,"COLLOREDO: Your son is an unprincipled, spoiled, conceited brat.","LEOPOLD: Yes, sir, that's the truth. But don't blame him. The fault is mine. I was too indulgent with him. But not again. Never again, I promise! I implore you - let me bring him back here. I'll make him give his word to serve you faithfully.",COLLOREDO: And how will you make him keep it?,"LEOPOLD: Oh, sir, he's never disobeyed me in anything. Please, Your Grace, give him one more chance.",COLLOREDO: You have leave to try.
amadeus,L30358,L30358,0,0,u252,LEOPOLD,,,"LEOPOLD: I write to you with urgent news. I am coming to Vienna. Take no further steps toward marriage until we meet. You are too gullible to see your own danger. As you honour the father who has devoted his entire life to yours, do as I bid, and await my coming.","I write to you with urgent news. I am coming to Vienna. Take no further steps toward marriage until we meet. You are too gullible to see your own danger. As you honour the father who has devoted his entire life to yours, do as I bid, and await my coming.",,0,,,,,,
amadeus,L30358,L30359,1,1,u255,MOZART,u252,LEOPOLD,MOZART: I will.,I will.,"LEOPOLD: I write to you with urgent news. I am coming to Vienna. Take no further steps toward marriage until we meet. You are too gullible to see your own danger. As you honour the father who has devoted his entire life to yours, do as I bid, and await my coming.",1,,,,,,"LEOPOLD: I write to you with urgent news. I am coming to Vienna. Take no further steps toward marriage until we meet. You are too gullible to see your own danger. As you honour the father who has devoted his entire life to yours, do as I bid, and await my coming."
amadeus,L30364,L30364,0,0,u251,JOSEPH,,,"JOSEPH: Good morning, Court Composer. This is my niece, the Princess Elizabeth.","Good morning, Court Composer. This is my niece, the Princess Elizabeth.",,0,,,,,,
amadeus,L30364,L30365,1,1,u260,SALIERI,u251,JOSEPH,SALIERI: Your Highness.,Your Highness.,"JOSEPH: Good morning, Court Composer. This is my niece, the Princess Elizabeth.",1,,,,,,"JOSEPH: Good morning, Court Composer. This is my niece, the Princess Elizabeth."
amadeus,L30367,L30367,0,0,u260,SALIERI,,,"SALIERI: Oh, Your Majesty, it would be such a tremendous honour!","Oh, Your Majesty, it would be such a tremendous honour!",,0,,,,,,
amadeus,L30367,L30368,1,1,u251,JOSEPH,u260,SALIERI,JOSEPH: I'm thinking about Herr Mozart. What is your view?,I'm thinking about Herr Mozart. What is your view?,"SALIERI: Oh, Your Majesty, it would be such a tremendous honour!",1,,,,,,"SALIERI: Oh, Your Majesty, it would be such a tremendous honour!"
amadeus,L30369,L30369,0,0,u260,SALIERI,,,"SALIERI: An interesting idea, Majesty. But -","An interesting idea, Majesty. But -",,0,,,,,,
amadeus,L30369,L30370,1,1,u251,JOSEPH,u260,SALIERI,JOSEPH: Yes?,Yes?,"SALIERI: An interesting idea, Majesty. But -",1,,,,,,"SALIERI: An interesting idea, Majesty. But -"
amadeus,L30369,L30371,2,2,u260,SALIERI,u251,JOSEPH,SALIERI: You already commissioned an opera from Mozart.,You already commissioned an opera from Mozart.,"SALIERI: An interesting idea, Majesty. But -
JOSEPH: Yes?",2,,,,,"SALIERI: An interesting idea, Majesty. But -",JOSEPH: Yes?
amadeus,L30369,L30372,3,3,u251,JOSEPH,u260,SALIERI,JOSEPH: And the result satisfies.,And the result satisfies.,"SALIERI: An interesting idea, Majesty. But -
JOSEPH: Yes?
SALIERI: You already commissioned an opera from Mozart.",3,,,,"SALIERI: An interesting idea, Majesty. But -",JOSEPH: Yes?,SALIERI: You already commissioned an opera from Mozart.
amadeus,L30369,L30373,4,4,u260,SALIERI,u251,JOSEPH,"SALIERI: Yes, of course. My concern is to protect you from any suspicion of favouritism.","Yes, of course. My concern is to protect you from any suspicion of favouritism.","SALIERI: An interesting idea, Majesty. But -
JOSEPH: Yes?
SALIERI: You already commissioned an opera from Mozart.
JOSEPH: And the result satisfies.",4,,,"SALIERI: An interesting idea, Majesty. But -",JOSEPH: Yes?,SALIERI: You already commissioned an opera from Mozart.,JOSEPH: And the result satisfies.
amadeus,L30369,L30374,5,5,u251,JOSEPH,u260,SALIERI,JOSEPH: Ah-ha. Favouritism. But I so want Mozart.,Ah-ha. Favouritism. But I so want Mozart.,"SALIERI: An interesting idea, Majesty. But -
JOSEPH: Yes?
SALIERI: You already commissioned an opera from Mozart.
JOSEPH: And the result satisfies.
SALIERI: Yes, of course. My concern is to protect you from any suspicion of favouritism.",5,,"SALIERI: An interesting idea, Majesty. But -",JOSEPH: Yes?,SALIERI: You already commissioned an opera from Mozart.,JOSEPH: And the result satisfies.,"SALIERI: Yes, of course. My concern is to protect you from any suspicion of favouritism."
amadeus,L30369,L30375,6,6,u260,SALIERI,u251,JOSEPH,"SALIERI: I'm sure there is a way, Majesty. Some kind of a little contest. I could perhaps put together a small Committee, and I could see to it naturally that it will select according to Your Majesty's wishes.","I'm sure there is a way, Majesty. Some kind of a little contest. I could perhaps put together a small Committee, and I could see to it naturally that it will select according to Your Majesty's wishes.","SALIERI: An interesting idea, Majesty. But -
JOSEPH: Yes?
SALIERI: You already commissioned an opera from Mozart.
JOSEPH: And the result satisfies.
SALIERI: Yes, of course. My concern is to protect you from any suspicion of favouritism.
JOSEPH: Ah-ha. Favouritism. But I so want Mozart.",6,"SALIERI: An interesting idea, Majesty. But -",JOSEPH: Yes?,SALIERI: You already commissioned an opera from Mozart.,JOSEPH: And the result satisfies.,"SALIERI: Yes, of course. My concern is to protect you from any suspicion of favouritism.",JOSEPH: Ah-ha. Favouritism. But I so want Mozart.
amadeus,L30369,L30376,7,7,u251,JOSEPH,u260,SALIERI,"JOSEPH: You please me, Court Composer. A very clever idea.","You please me, Court Composer. A very clever idea.","JOSEPH: Yes?
SALIERI: You already commissioned an opera from Mozart.
JOSEPH: And the result satisfies.
SALIERI: Yes, of course. My concern is to protect you from any suspicion of favouritism.
JOSEPH: Ah-ha. Favouritism. But I so want Mozart.
SALIERI: I'm sure there is a way, Majesty. Some kind of a little contest. I could perhaps put together a small Committee, and I could see to it naturally that it will select according to Your Majesty's wishes.",6,JOSEPH: Yes?,SALIERI: You already commissioned an opera from Mozart.,JOSEPH: And the result satisfies.,"SALIERI: Yes, of course. My concern is to protect you from any suspicion of favouritism.",JOSEPH: Ah-ha. Favouritism. But I so want Mozart.,"SALIERI: I'm sure there is a way, Majesty. Some kind of a little contest. I could perhaps put together a small Committee, and I could see to it naturally that it will select according to Your Majesty's wishes."
amadeus,L30369,L30377,8,8,u260,SALIERI,u251,JOSEPH,SALIERI: Sire.,Sire.,"SALIERI: You already commissioned an opera from Mozart.
JOSEPH: And the result satisfies.
SALIERI: Yes, of course. My concern is to protect you from any suspicion of favouritism.
JOSEPH: Ah-ha. Favouritism. But I so want Mozart.
SALIERI: I'm sure there is a way, Majesty. Some kind of a little contest. I could perhaps put together a small Committee, and I could see to it naturally that it will select according to Your Majesty's wishes.
JOSEPH: You please me, Court Composer. A very clever idea.",6,SALIERI: You already commissioned an opera from Mozart.,JOSEPH: And the result satisfies.,"SALIERI: Yes, of course. My concern is to protect you from any suspicion of favouritism.",JOSEPH: Ah-ha. Favouritism. But I so want Mozart.,"SALIERI: I'm sure there is a way, Majesty. Some kind of a little contest. I could perhaps put together a small Committee, and I could see to it naturally that it will select according to Your Majesty's wishes.","JOSEPH: You please me, Court Composer. A very clever idea."
amadeus,L30369,L30378,9,9,u251,JOSEPH,u260,SALIERI,JOSEPH: Well. There it is.,Well. There it is.,"JOSEPH: And the result satisfies.
SALIERI: Yes, of course. My concern is to protect you from any suspicion of favouritism.
JOSEPH: Ah-ha. Favouritism. But I so want Mozart.
SALIERI: I'm sure there is a way, Majesty. Some kind of a little contest. I could perhaps put together a small Committee, and I could see to it naturally that it will select according to Your Majesty's wishes.
JOSEPH: You please me, Court Composer. A very clever idea.
SALIERI: Sire.",6,JOSEPH: And the result satisfies.,"SALIERI: Yes, of course. My concern is to protect you from any suspicion of favouritism.",JOSEPH: Ah-ha. Favouritism. But I so want Mozart.,"SALIERI: I'm sure there is a way, Majesty. Some kind of a little contest. I could perhaps put together a small Committee, and I could see to it naturally that it will select according to Your Majesty's wishes.","JOSEPH: You please me, Court Composer. A very clever idea.",SALIERI: Sire.
amadeus,L30379,L30379,0,0,u255,MOZART,,,"MOZART: What is this, Herr Chamberlain?","What is this, Herr Chamberlain?",,0,,,,,,
amadeus,L30379,L30380,1,1,u267,VON STRACK,u255,MOZART,VON STRACK: What is what?,What is what?,"MOZART: What is this, Herr Chamberlain?",1,,,,,,"MOZART: What is this, Herr Chamberlain?"
amadeus,L30379,L30381,2,2,u255,MOZART,u267,VON STRACK,MOZART: Why do I have to submit samples of my work to some stupid committee? Just to teach a sixteen-year-old girl.,Why do I have to submit samples of my work to some stupid committee? Just to teach a sixteen-year-old girl.,"MOZART: What is this, Herr Chamberlain?
VON STRACK: What is what?",2,,,,,"MOZART: What is this, Herr Chamberlain?",VON STRACK: What is what?
amadeus,L30379,L30382,3,3,u267,VON STRACK,u255,MOZART,VON STRACK: Because His Majesty wishes it.,Because His Majesty wishes it.,"MOZART: What is this, Herr Chamberlain?
VON STRACK: What is what?
MOZART: Why do I have to submit samples of my work to some stupid committee? Just to teach a sixteen-year-old girl.",3,,,,"MOZART: What is this, Herr Chamberlain?",VON STRACK: What is what?,MOZART: Why do I have to submit samples of my work to some stupid committee? Just to teach a sixteen-year-old girl.
amadeus,L30379,L30383,4,4,u255,MOZART,u267,VON STRACK,MOZART: Is the Emperor angry with me?,Is the Emperor angry with me?,"MOZART: What is this, Herr Chamberlain?
VON STRACK: What is what?
MOZART: Why do I have to submit samples of my work to some stupid committee? Just to teach a sixteen-year-old girl.
VON STRACK: Because His Majesty wishes it.",4,,,"MOZART: What is this, Herr Chamberlain?",VON STRACK: What is what?,MOZART: Why do I have to submit samples of my work to some stupid committee? Just to teach a sixteen-year-old girl.,VON STRACK: Because His Majesty wishes it.
amadeus,L30379,L30384,5,5,u267,VON STRACK,u255,MOZART,VON STRACK: On the contrary.,On the contrary.,"MOZART: What is this, Herr Chamberlain?
VON STRACK: What is what?
MOZART: Why do I have to submit samples of my work to some stupid committee? Just to teach a sixteen-year-old girl.
VON STRACK: Because His Majesty wishes it.
MOZART: Is the Emperor angry with me?",5,,"MOZART: What is this, Herr Chamberlain?",VON STRACK: What is what?,MOZART: Why do I have to submit samples of my work to some stupid committee? Just to teach a sixteen-year-old girl.,VON STRACK: Because His Majesty wishes it.,MOZART: Is the Emperor angry with me?
