source_zip,source_csv,source_row_index,movie_name,movie_idx,conversation_id,utterance_id,timestamp,speaker_id,reply_to,listener_id,text,movie,line_number,en,pred_translation_error_possible,pred_risk_category_count,pred_risk_categories,pred_risk_confidence_summary,pred_risk_cues,_any_risk,_clean,_risk_idiomatic,_risk_pragmatic,_risk_social,_risk_register,_risk_constraint,_risk_fragmentation,_risk_terminology,_risk_ambiguity,target_risk_count,target_risk_types,risk_source_path,current_text,context_6_turns,final_power_dynamic,final_respect_level,judge1_power_dynamic,judge2_power_dynamic,judge1_respect_level,judge2_respect_level,speaker_name,listener_name,relationship_type,global_category,confidence,evidence,status,parse_success,re_source_path
amadeus.zip,dialogue_metadata.csv,643,amadeus,m16,L30847,L30849,,u258,L30848,u260,Ballet? What ballet?,amadeus,644,Ballet? What ballet?,1,2,terminology|ambiguity,terminology:medium|ambiguity:medium,_cue_terminology_domain_combo|_cue_ambiguity_fragment,True,False,False,False,False,False,False,False,True,True,1,_risk_ambiguity,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/amadeus/dialogue_metadata_risk_predictions.csv,Ballet? What ballet?,"1. ORSINI-ROSENBERG: What anger?
2. SALIERI to ORSINI-ROSENBERG: About the ballet.",roughly_equal_power,neutral_respect,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect,ORSINI-ROSENBERG,SALIERI,professional_ally,ally,0.65,"The characters are sharing information and discussing professional artistic matters ('the ballet' and 'anger') within their shared workspace, suggesting a cooperative professional relationship.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/amadeus/re_clean.csv
amadeus.zip,dialogue_metadata.csv,648,amadeus,m16,L30853,L30854,,u255,L30853,u258,"Certainly, Herr Director.",amadeus,649,"Certainly, Herr Director.",1,1,ambiguity,ambiguity:medium,_cue_ambiguity_fragment,True,False,False,False,False,False,False,False,False,True,1,_risk_ambiguity,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/amadeus/dialogue_metadata_risk_predictions.csv,"Certainly, Herr Director.","1. ORSINI-ROSENBERG: Mozart! Herr Mozart, may I have a word with you please. Right away.",listener_higher_power,high_respect,listener_higher_power,listener_higher_power,high_respect,high_respect,MOZART,ORSINI-ROSENBERG,court_authority,authority,0.92,"The speaker addresses the listener by his official title 'Herr Director' and immediately complies with a command to speak 'Right away,' indicating an institutional hierarchy.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/amadeus/re_clean.csv
amadeus.zip,dialogue_metadata.csv,653,amadeus,m16,L30856,L30860,,u258,L30859,u255,"It is dangerous for you to interpret His Majesty's edicts. Give me your score, please.",amadeus,654,"It is dangerous for you to interpret His Majesty's edicts. Give me your score, please.",1,3,social|constraint|terminology,social:medium|constraint:medium|terminology:medium,_cue_social_request_form|_cue_constraint_longish|_cue_constraint_terminology_heavy|_cue_terminology_domain_combo|_cue_terminology_multi_cap,True,False,False,False,True,False,True,False,True,False,1,_risk_social,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/amadeus/dialogue_metadata_risk_predictions.csv,"It is dangerous for you to interpret His Majesty's edicts. Give me your score, please.","1. ORSINI-ROSENBERG: Did you not know that His Majesty has expressly forbidden ballet in his operas?
2. MOZART to ORSINI-ROSENBERG: Yes, but this is not a ballet. This is a dance at Figaro's wedding.
3. ORSINI-ROSENBERG to MOZART: Exactly. A dance.
4. MOZART to ORSINI-ROSENBERG: But surely the Emperor didn't mean to prohibit dancing when it's part of the story.",speaker_higher_power,neutral_respect,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect,ORSINI-ROSENBERG,MOZART,court_authority,authority,0.95,"ORSINI-ROSENBERG is enforcing the Emperor's edicts and demanding Mozart's score, exercising rank-based institutional power.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/amadeus/re_clean.csv
amadeus.zip,dialogue_metadata.csv,655,amadeus,m16,L30863,L30864,,u258,L30863,u255,Taking out what you should never have put in.,amadeus,656,Taking out what you should never have put in.,1,2,social|ambiguity,social:medium|ambiguity:medium,_cue_social_addressed_command|_cue_ambiguity_modal,True,False,False,False,True,False,False,False,False,True,2,_risk_social;_risk_ambiguity,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/amadeus/dialogue_metadata_risk_predictions.csv,Taking out what you should never have put in.,"1. MOZART: What are you doing, Herr Director?",speaker_higher_power,low_respect,speaker_higher_power,speaker_higher_power,low_respect,low_respect,ORSINI-ROSENBERG,MOZART,court_authority,authority,0.85,"Mozart addresses the speaker as 'Herr Director,' indicating an institutional rank, and the speaker is exercising authority by removing content from Mozart's work.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/amadeus/re_clean.csv
amadeus.zip,dialogue_metadata.csv,658,amadeus,m16,L30867,L30869,,u260,L30868,u255,Really? Why?,amadeus,659,Really? Why?,1,1,ambiguity,ambiguity:medium,_cue_ambiguity_fragment,True,False,False,False,False,False,False,False,False,True,1,_risk_ambiguity,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/amadeus/dialogue_metadata_risk_predictions.csv,Really? Why?,"1. SALIERI: Wolfgang, what is it? Sta calmo, per favore. What's the matter?
2. MOZART to SALIERI: It's unbelievable! The Director has actually ripped out a huge section of my music. Pages of it.",roughly_equal_power,neutral_respect,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect,SALIERI,MOZART,friend,friendship,0.85,"Salieri addresses the listener by his first name 'Wolfgang' and uses supportive language ('Sta calmo, per favore') to comfort him during a professional crisis.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/amadeus/re_clean.csv
amadeus.zip,dialogue_metadata.csv,667,amadeus,m16,L30867,L30878,,u255,L30877,u260,"Oh, Excellency, would you?",amadeus,668,"Oh, Excellency, would you?",1,1,social,social:medium,_cue_social_request_form,True,False,False,False,True,False,False,False,False,False,1,_risk_social,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/amadeus/dialogue_metadata_risk_predictions.csv,"Oh, Excellency, would you?","1. MOZART to SALIERI: Oh, I could kill him! I mean really kill him. I actually threw the entire opera on the fire, he made me so angry!
2. SALIERI to MOZART: You burned the score?
3. MOZART to SALIERI: Oh no! My wife took it out in time.
4. SALIERI to MOZART: How fortunate.
5. MOZART to SALIERI: It's not fair that a man like that has power over our work.
6. SALIERI to MOZART: But there are those who have power over him. I think I'll take this up with the Emperor.",listener_higher_power,high_respect,listener_higher_power,listener_higher_power,high_respect,high_respect,MOZART,SALIERI,court_authority,authority,0.85,Mozart addresses Salieri as 'Excellency' and acknowledges Salieri's rank-based power to influence the Emperor on his behalf.,success,True,/Users/canhui/Desktop/movie_social_re/data/processed/amadeus/re_clean.csv
amadeus.zip,dialogue_metadata.csv,672,amadeus,m16,L30887,L30889,,u251,L30888,u260,"Well, look at them.",amadeus,673,"Well, look at them.",1,1,pragmatic,,cat2_discourse_markers,True,False,False,True,False,False,False,False,False,False,1,_risk_pragmatic,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/amadeus/dialogue_metadata_risk_predictions.csv,"Well, look at them.","1. JOSEPH: Do you like this, Salieri?
2. SALIERI to JOSEPH: It is not a question of liking, Your Majesty. Your own law decrees it, I'm afraid.",speaker_higher_power,neutral_respect,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect,JOSEPH,SALIERI,court_authority,authority,0.95,"Salieri addresses Joseph as 'Your Majesty' and refers to Joseph's 'own law', establishing a clear imperial/court rank-based relationship.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/amadeus/re_clean.csv
amadeus.zip,dialogue_metadata.csv,678,amadeus,m16,L30903,L30906,,u260,L30905,u255,"Well, I can speak for the Emperor. You made too many demands on the royal ear. The poor man can't concentrate for more than an hour and you gave him four.",amadeus,679,"Well, I can speak for the Emperor. You made too many demands on the royal ear. The poor man can't concentrate for more than an hour and you gave him four.",1,3,pragmatic|register|constraint,register:medium|constraint:high,cat2_discourse_markers|_cue_register_colloquial_strong|_cue_constraint_longish|_cue_constraint_very_long|_cue_constraint_terminology_heavy,True,False,False,True,False,True,True,False,False,False,2,_risk_pragmatic;_risk_register,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/amadeus/dialogue_metadata_risk_predictions.csv,"Well, I can speak for the Emperor. You made too many demands on the royal ear. The poor man can't concentrate for more than an hour and you gave him four.","1. MOZART: Nine performances! Nine! That's all it's had - and withdrawn.
2. SALIERI to MOZART: I know; it's outrageous. Still, if the public doesn't like one's work one has to accept the fact gracefully.
3. MOZART to SALIERI: But what is it they don't like?",speaker_higher_power,neutral_respect,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect,SALIERI,MOZART,artistic_rivalry,adversarial,0.85,"The speakers are composers discussing the artistic status and professional reception of a musical work, with the speaker providing a critique centered on professional comparison to court standards.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/amadeus/re_clean.csv
amadeus.zip,dialogue_metadata.csv,689,amadeus,m16,L30918,L30919,,u261,L30918,u255,Sublime! Utterly sublime!,amadeus,690,Sublime! Utterly sublime!,1,2,terminology|ambiguity,terminology:medium|ambiguity:medium,_cue_terminology_domain_combo|_cue_ambiguity_fragment,True,False,False,False,False,False,False,False,True,True,1,_risk_ambiguity,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/amadeus/dialogue_metadata_risk_predictions.csv,Sublime! Utterly sublime!,1. MOZART: Well?,roughly_equal_power,high_respect,roughly_equal_power,roughly_equal_power,high_respect,high_respect,SCHIKANEDER,MOZART,professional_ally,ally,0.7,"SCHIKANEDER provides enthusiastic artistic approval ('Sublime!') in response to MOZART's request for feedback ('Well?'), indicating a supportive professional or artistic relationship.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/amadeus/re_clean.csv
amadeus.zip,dialogue_metadata.csv,693,amadeus,m16,L30922,L30924,,u260,L30923,u255,Did my work please you?,amadeus,694,Did my work please you?,1,1,social,social:medium,_cue_social_request_form,True,False,False,False,True,False,False,False,False,False,1,_risk_social,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/amadeus/dialogue_metadata_risk_predictions.csv,Did my work please you?,"1. SALIERI: Mozart. It was good of you to come.
2. MOZART to SALIERI: How could I not?",roughly_equal_power,high_respect,roughly_equal_power,roughly_equal_power,high_respect,high_respect,SALIERI,MOZART,artistic_rivalry,adversarial,0.7,"Salieri seeks Mozart's professional validation on his 'work,' centering the interaction on artistic status and professional comparison.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/amadeus/re_clean.csv
amadeus.zip,dialogue_metadata.csv,699,amadeus,m16,L30931,L30931,,u255,,,We'll have a little party. Come in. Come in. You know Herr Schikaneder?  This is! a very nice girl.,amadeus,700,We'll have a little party. Come in. Come in. You know Herr Schikaneder?  This is! a very nice girl.,1,3,pragmatic|constraint|terminology,constraint:high|terminology:medium,cat2_discourse_markers|_cue_constraint_longish|_cue_constraint_very_long|_cue_constraint_terminology_heavy|_cue_terminology_domain_combo|_cue_terminology_multi_cap,True,False,False,True,False,False,True,False,True,False,1,_risk_pragmatic,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/amadeus/dialogue_metadata_risk_predictions.csv,We'll have a little party. Come in. Come in. You know Herr Schikaneder?  This is! a very nice girl.,,speaker_higher_power,neutral_respect,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect,MOZART,,friend,friendship,0.65,Mozart's informal invitation to a 'little party' and his welcoming tone ('Come in. Come in.') suggest a familiar social relationship.,success,True,/Users/canhui/Desktop/movie_social_re/data/processed/amadeus/re_clean.csv
amadeus.zip,dialogue_metadata.csv,701,amadeus,m16,L30931,L30933,,u255,L30932,u247,"Yes, my love?",amadeus,702,"Yes, my love?",1,2,social|ambiguity,social:medium|ambiguity:medium,_cue_social_addressed_request|_cue_ambiguity_fragment,True,False,False,False,True,False,False,False,False,True,2,_risk_social;_risk_ambiguity,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/amadeus/dialogue_metadata_risk_predictions.csv,"Yes, my love?","1. MOZART: We'll have a little party. Come in. Come in. You know Herr Schikaneder?  This is! a very nice girl.
2. CONSTANZE to MOZART: Wolfi.",roughly_equal_power,high_respect,roughly_equal_power,roughly_equal_power,high_respect,high_respect,MOZART,CONSTANZE,friend,friendship,0.9,"Mozart addresses the listener with the endearment 'my love' and she uses the familiar nickname 'Wolfi,' indicating a close, supportive relationship.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/amadeus/re_clean.csv
amadeus.zip,dialogue_metadata.csv,719,amadeus,m16,L30982,L30983,,u246,L30982,u261,Oh shut up. I'm sick to death of that tune.,amadeus,720,Oh shut up. I'm sick to death of that tune.,1,1,register,register:medium,_cue_register_colloquial_strong,True,False,False,False,False,True,False,False,False,False,1,_risk_register,/Users/canhui/Desktop/movie_social_re/data/data_prelabel_predictions/amadeus/dialogue_metadata_risk_predictions.csv,Oh shut up. I'm sick to death of that tune.,"1. SCHIKANEDER: In the pot, I have got a good dinner. Not a sausage or stew, but a singer. Not a sausage or stew but a singer. Is the treat that I'll eat for my meat!",roughly_equal_power,low_respect,roughly_equal_power,roughly_equal_power,low_respect,low_respect,COMMENDATORE,SCHIKANEDER,adversarial,adversarial,0.85,"The speaker exhibits an openly oppositional and hostile attitude, telling the listener to 'shut up' and stating they are 'sick to death' of the listener's song.",success,True,/Users/canhui/Desktop/movie_social_re/data/processed/amadeus/re_clean.csv
