modeling_row_id,movie_name,conversation_id,utterance_id,context_6_turns,current_text,final_power_dynamic,final_respect_level,model_text,speaker_name,listener_name,judge1_power_dynamic,judge2_power_dynamic,judge1_respect_level,judge2_respect_level
306,amadeus,L30812,L30814,"1. JOSEPH: Mozart, I am a tolerant man. I do not censor things lightly. When I do, I have good reason. Figaro is a bad play. It stirs up hatred between the classes. In France it has caused nothing but bitterness. My own dear sister Antoinette writes me that she is beginning to be frightened of her own people. I do not wish to see the same fears starting here.
2. MOZART to JOSEPH: Sire, I swear to Your Majesty, there's nothing like that in the story. I have taken out everything that could give offense. I hate politics.","I think you are rather innocent, my friend. In these dangerous times I cannot afford to provoke our nobles or our people simply over a theatre piece.",speaker_higher_power,neutral_respect,"Context:
1. JOSEPH: Mozart, I am a tolerant man. I do not censor things lightly. When I do, I have good reason. Figaro is a bad play. It stirs up hatred between the classes. In France it has caused nothing but bitterness. My own dear sister Antoinette writes me that she is beginning to be frightened of her own people. I do not wish to see the same fears starting here.
2. MOZART to JOSEPH: Sire, I swear to Your Majesty, there's nothing like that in the story. I have taken out everything that could give offense. I hate politics.

Current turn:
I think you are rather innocent, my friend. In these dangerous times I cannot afford to provoke our nobles or our people simply over a theatre piece.",JOSEPH,MOZART,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
307,amadeus,L30815,L30815,,"But, Majesty, this is just a frolic. It's a piece about love.",listener_higher_power,high_respect,"Current turn:
But, Majesty, this is just a frolic. It's a piece about love.",MOZART,,listener_higher_power,listener_higher_power,high_respect,high_respect
308,amadeus,L30815,L30816,"1. MOZART: But, Majesty, this is just a frolic. It's a piece about love.","Ah, love again.",speaker_higher_power,neutral_respect,"Context:
1. MOZART: But, Majesty, this is just a frolic. It's a piece about love.

Current turn:
Ah, love again.",JOSEPH,MOZART,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
309,amadeus,L30815,L30819,"1. MOZART: But, Majesty, this is just a frolic. It's a piece about love.
2. JOSEPH to MOZART: Ah, love again.
3. MOZART to JOSEPH: But it's new, it's entirely new. It's so new, people will go mad for it. For example, I have a scene in the second act - it starts as a duet, just a man and wife quarreling. Suddenly the wife's scheming little maid comes in unexpectedly - a very funny situation. Duet turns into trio. Then the husband's equally screaming valet comes in. Trio turns into quartet. Then a stupid old gardener - quartet becomes quintet, and so on.  On and on, sextet, septet, octet! How long do you think I can sustain that?
4. JOSEPH to MOZART: I have no idea.","Guess! Guess, Majesty. Imagine the longest time such a thing could last, then double it.",listener_higher_power,high_respect,"Context:
1. MOZART: But, Majesty, this is just a frolic. It's a piece about love.
2. JOSEPH to MOZART: Ah, love again.
3. MOZART to JOSEPH: But it's new, it's entirely new. It's so new, people will go mad for it. For example, I have a scene in the second act - it starts as a duet, just a man and wife quarreling. Suddenly the wife's scheming little maid comes in unexpectedly - a very funny situation. Duet turns into trio. Then the husband's equally screaming valet comes in. Trio turns into quartet. Then a stupid old gardener - quartet becomes quintet, and so on.  On and on, sextet, septet, octet! How long do you think I can sustain that?
4. JOSEPH to MOZART: I have no idea.

Current turn:
Guess! Guess, Majesty. Imagine the longest time such a thing could last, then double it.",MOZART,JOSEPH,listener_higher_power,listener_higher_power,high_respect,high_respect
310,amadeus,L30815,L30821,"1. MOZART: But, Majesty, this is just a frolic. It's a piece about love.
2. JOSEPH to MOZART: Ah, love again.
3. MOZART to JOSEPH: But it's new, it's entirely new. It's so new, people will go mad for it. For example, I have a scene in the second act - it starts as a duet, just a man and wife quarreling. Suddenly the wife's scheming little maid comes in unexpectedly - a very funny situation. Duet turns into trio. Then the husband's equally screaming valet comes in. Trio turns into quartet. Then a stupid old gardener - quartet becomes quintet, and so on.  On and on, sextet, septet, octet! How long do you think I can sustain that?
4. JOSEPH to MOZART: I have no idea.
5. MOZART to JOSEPH: Guess! Guess, Majesty. Imagine the longest time such a thing could last, then double it.
6. JOSEPH to MOZART: Well, six or seven minutes! maybe eight!","Twenty, sire! How about twenty? Twenty minutes of continuous music. No recitatives.",listener_higher_power,high_respect,"Context:
1. MOZART: But, Majesty, this is just a frolic. It's a piece about love.
2. JOSEPH to MOZART: Ah, love again.
3. MOZART to JOSEPH: But it's new, it's entirely new. It's so new, people will go mad for it. For example, I have a scene in the second act - it starts as a duet, just a man and wife quarreling. Suddenly the wife's scheming little maid comes in unexpectedly - a very funny situation. Duet turns into trio. Then the husband's equally screaming valet comes in. Trio turns into quartet. Then a stupid old gardener - quartet becomes quintet, and so on.  On and on, sextet, septet, octet! How long do you think I can sustain that?
4. JOSEPH to MOZART: I have no idea.
5. MOZART to JOSEPH: Guess! Guess, Majesty. Imagine the longest time such a thing could last, then double it.
6. JOSEPH to MOZART: Well, six or seven minutes! maybe eight!

Current turn:
Twenty, sire! How about twenty? Twenty minutes of continuous music. No recitatives.",MOZART,JOSEPH,listener_higher_power,listener_higher_power,high_respect,high_respect
311,amadeus,L30822,L30823,1. VON SWIETEN: Mozart -,"Sire, only opera can do this. In a play, if more than one person speaks at the same time, it's just noise. No one can understand a word. But with music, with music you can have twenty individuals all talking at once, and it's not noise - it's a perfect harmony. Isn't that marvelous?",listener_higher_power,high_respect,"Context:
1. VON SWIETEN: Mozart -

Current turn:
Sire, only opera can do this. In a play, if more than one person speaks at the same time, it's just noise. No one can understand a word. But with music, with music you can have twenty individuals all talking at once, and it's not noise - it's a perfect harmony. Isn't that marvelous?",MOZART,VON SWIETEN,listener_higher_power,listener_higher_power,high_respect,high_respect
312,amadeus,L30831,L30831,,"Forgive me, Majesty. I'm a vulgar man. But I assure you, my music is not.",listener_higher_power,high_respect,"Current turn:
Forgive me, Majesty. I'm a vulgar man. But I assure you, my music is not.",MOZART,,listener_higher_power,listener_higher_power,high_respect,high_respect
313,amadeus,L30831,L30833,"1. MOZART: Forgive me, Majesty. I'm a vulgar man. But I assure you, my music is not.
2. JOSEPH to MOZART: You are passionate, Mozart! But you do not persuade.","Sire, the whole opera is finished. Do you know how much work went into it?",listener_higher_power,high_respect,"Context:
1. MOZART: Forgive me, Majesty. I'm a vulgar man. But I assure you, my music is not.
2. JOSEPH to MOZART: You are passionate, Mozart! But you do not persuade.

Current turn:
Sire, the whole opera is finished. Do you know how much work went into it?",MOZART,JOSEPH,listener_higher_power,listener_higher_power,high_respect,high_respect
314,amadeus,L30838,L30839,1. VON STRACK: Herr Mozart -,"May I just do that, Majesty? Show you how it begins? Just that?",listener_higher_power,high_respect,"Context:
1. VON STRACK: Herr Mozart -

Current turn:
May I just do that, Majesty? Show you how it begins? Just that?",MOZART,VON STRACK,listener_higher_power,listener_higher_power,high_respect,high_respect
315,amadeus,L30842,L30843,"1. ORSINI-ROSENBERG: Well, Mozart is already rehearsing.",Incredible.,roughly_equal_power,neutral_respect,"Context:
1. ORSINI-ROSENBERG: Well, Mozart is already rehearsing.

Current turn:
Incredible.",SALIERI,ORSINI-ROSENBERG,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
316,amadeus,L30847,L30848,1. ORSINI-ROSENBERG: What anger?,About the ballet.,roughly_equal_power,neutral_respect,"Context:
1. ORSINI-ROSENBERG: What anger?

Current turn:
About the ballet.",SALIERI,ORSINI-ROSENBERG,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
317,amadeus,L30847,L30849,"1. ORSINI-ROSENBERG: What anger?
2. SALIERI to ORSINI-ROSENBERG: About the ballet.",Ballet? What ballet?,roughly_equal_power,neutral_respect,"Context:
1. ORSINI-ROSENBERG: What anger?
2. SALIERI to ORSINI-ROSENBERG: About the ballet.

Current turn:
Ballet? What ballet?",ORSINI-ROSENBERG,SALIERI,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
318,amadeus,L30847,L30851,"1. ORSINI-ROSENBERG: What anger?
2. SALIERI to ORSINI-ROSENBERG: About the ballet.
3. ORSINI-ROSENBERG to SALIERI: Ballet? What ballet?
4. SALIERI to ORSINI-ROSENBERG: Excuse me - didn't His Majesty specifically forbid ballet in his opera?","Yes, absolutely. Is there a ballet in Figaro?",roughly_equal_power,neutral_respect,"Context:
1. ORSINI-ROSENBERG: What anger?
2. SALIERI to ORSINI-ROSENBERG: About the ballet.
3. ORSINI-ROSENBERG to SALIERI: Ballet? What ballet?
4. SALIERI to ORSINI-ROSENBERG: Excuse me - didn't His Majesty specifically forbid ballet in his opera?

Current turn:
Yes, absolutely. Is there a ballet in Figaro?",ORSINI-ROSENBERG,SALIERI,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
319,amadeus,L30847,L30852,"1. ORSINI-ROSENBERG: What anger?
2. SALIERI to ORSINI-ROSENBERG: About the ballet.
3. ORSINI-ROSENBERG to SALIERI: Ballet? What ballet?
4. SALIERI to ORSINI-ROSENBERG: Excuse me - didn't His Majesty specifically forbid ballet in his opera?
5. ORSINI-ROSENBERG to SALIERI: Yes, absolutely. Is there a ballet in Figaro?","Yes, in the third act.",roughly_equal_power,neutral_respect,"Context:
1. ORSINI-ROSENBERG: What anger?
2. SALIERI to ORSINI-ROSENBERG: About the ballet.
3. ORSINI-ROSENBERG to SALIERI: Ballet? What ballet?
4. SALIERI to ORSINI-ROSENBERG: Excuse me - didn't His Majesty specifically forbid ballet in his opera?
5. ORSINI-ROSENBERG to SALIERI: Yes, absolutely. Is there a ballet in Figaro?

Current turn:
Yes, in the third act.",SALIERI,ORSINI-ROSENBERG,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
320,amadeus,L30853,L30853,,"Mozart! Herr Mozart, may I have a word with you please. Right away.",speaker_higher_power,high_respect,"Current turn:
Mozart! Herr Mozart, may I have a word with you please. Right away.",ORSINI-ROSENBERG,,speaker_higher_power,speaker_higher_power,high_respect,high_respect
321,amadeus,L30853,L30854,"1. ORSINI-ROSENBERG: Mozart! Herr Mozart, may I have a word with you please. Right away.","Certainly, Herr Director.",listener_higher_power,high_respect,"Context:
1. ORSINI-ROSENBERG: Mozart! Herr Mozart, may I have a word with you please. Right away.

Current turn:
Certainly, Herr Director.",MOZART,ORSINI-ROSENBERG,listener_higher_power,listener_higher_power,high_respect,high_respect
322,amadeus,L30856,L30856,,Did you not know that His Majesty has expressly forbidden ballet in his operas?,speaker_higher_power,neutral_respect,"Current turn:
Did you not know that His Majesty has expressly forbidden ballet in his operas?",ORSINI-ROSENBERG,,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
323,amadeus,L30856,L30857,1. ORSINI-ROSENBERG: Did you not know that His Majesty has expressly forbidden ballet in his operas?,"Yes, but this is not a ballet. This is a dance at Figaro's wedding.",listener_higher_power,neutral_respect,"Context:
1. ORSINI-ROSENBERG: Did you not know that His Majesty has expressly forbidden ballet in his operas?

Current turn:
Yes, but this is not a ballet. This is a dance at Figaro's wedding.",MOZART,ORSINI-ROSENBERG,listener_higher_power,listener_higher_power,neutral_respect,neutral_respect
324,amadeus,L30856,L30860,"1. ORSINI-ROSENBERG: Did you not know that His Majesty has expressly forbidden ballet in his operas?
2. MOZART to ORSINI-ROSENBERG: Yes, but this is not a ballet. This is a dance at Figaro's wedding.
3. ORSINI-ROSENBERG to MOZART: Exactly. A dance.
4. MOZART to ORSINI-ROSENBERG: But surely the Emperor didn't mean to prohibit dancing when it's part of the story.","It is dangerous for you to interpret His Majesty's edicts. Give me your score, please.",speaker_higher_power,neutral_respect,"Context:
1. ORSINI-ROSENBERG: Did you not know that His Majesty has expressly forbidden ballet in his operas?
2. MOZART to ORSINI-ROSENBERG: Yes, but this is not a ballet. This is a dance at Figaro's wedding.
3. ORSINI-ROSENBERG to MOZART: Exactly. A dance.
4. MOZART to ORSINI-ROSENBERG: But surely the Emperor didn't mean to prohibit dancing when it's part of the story.

Current turn:
It is dangerous for you to interpret His Majesty's edicts. Give me your score, please.",ORSINI-ROSENBERG,MOZART,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
325,amadeus,L30863,L30864,"1. MOZART: What are you doing, Herr Director?",Taking out what you should never have put in.,speaker_higher_power,low_respect,"Context:
1. MOZART: What are you doing, Herr Director?

Current turn:
Taking out what you should never have put in.",ORSINI-ROSENBERG,MOZART,speaker_higher_power,speaker_higher_power,low_respect,low_respect
327,amadeus,L30867,L30869,"1. SALIERI: Wolfgang, what is it? Sta calmo, per favore. What's the matter?
2. MOZART to SALIERI: It's unbelievable! The Director has actually ripped out a huge section of my music. Pages of it.",Really? Why?,roughly_equal_power,neutral_respect,"Context:
1. SALIERI: Wolfgang, what is it? Sta calmo, per favore. What's the matter?
2. MOZART to SALIERI: It's unbelievable! The Director has actually ripped out a huge section of my music. Pages of it.

Current turn:
Really? Why?",SALIERI,MOZART,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
328,amadeus,L30867,L30870,"1. SALIERI: Wolfgang, what is it? Sta calmo, per favore. What's the matter?
2. MOZART to SALIERI: It's unbelievable! The Director has actually ripped out a huge section of my music. Pages of it.
3. SALIERI to MOZART: Really? Why?","I don't know. They say I've got to re-write the opera, but it's perfect as it is. I can't rewrite what's perfect. Can't you talk to him?",listener_higher_power,neutral_respect,"Context:
1. SALIERI: Wolfgang, what is it? Sta calmo, per favore. What's the matter?
2. MOZART to SALIERI: It's unbelievable! The Director has actually ripped out a huge section of my music. Pages of it.
3. SALIERI to MOZART: Really? Why?

Current turn:
I don't know. They say I've got to re-write the opera, but it's perfect as it is. I can't rewrite what's perfect. Can't you talk to him?",MOZART,SALIERI,listener_higher_power,listener_higher_power,neutral_respect,neutral_respect
331,amadeus,L30867,L30877,"1. SALIERI to MOZART: Why bother with Orsini-Rosenberg? He's obviously no friend of yours.
2. MOZART to SALIERI: Oh, I could kill him! I mean really kill him. I actually threw the entire opera on the fire, he made me so angry!
3. SALIERI to MOZART: You burned the score?
4. MOZART to SALIERI: Oh no! My wife took it out in time.
5. SALIERI to MOZART: How fortunate.
6. MOZART to SALIERI: It's not fair that a man like that has power over our work.",But there are those who have power over him. I think I'll take this up with the Emperor.,speaker_higher_power,neutral_respect,"Context:
1. SALIERI to MOZART: Why bother with Orsini-Rosenberg? He's obviously no friend of yours.
2. MOZART to SALIERI: Oh, I could kill him! I mean really kill him. I actually threw the entire opera on the fire, he made me so angry!
3. SALIERI to MOZART: You burned the score?
4. MOZART to SALIERI: Oh no! My wife took it out in time.
5. SALIERI to MOZART: How fortunate.
6. MOZART to SALIERI: It's not fair that a man like that has power over our work.

Current turn:
But there are those who have power over him. I think I'll take this up with the Emperor.",SALIERI,MOZART,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
