modeling_row_id,movie_name,conversation_id,utterance_id,context_6_turns,current_text,final_power_dynamic,final_respect_level,model_text,speaker_name,listener_name,judge1_power_dynamic,judge2_power_dynamic,judge1_respect_level,judge2_respect_level
234,amadeus,L30533,L30539,"1. SALIERI: Why didn't you come to me yesterday, Mozart? This is a most painful situation. Yesterday I could have helped you. Today, I can't.
2. MOZART to SALIERI: Why? Here is the music. It's here. I am submitting it humbly. Isn't that what you wanted?
3. SALIERI to MOZART: I have just come from the palace. The post has been filled.
4. MOZART to SALIERI: Filled? That's impossible! They haven't even seen my work. I need this post. Please, can't you help me? Please!
5. SALIERI to MOZART: My dear Mozart, there is no one in the world I would rather help, but now it is too late.
6. MOZART to SALIERI: Whom did they choose?",Herr Sommer.,speaker_higher_power,neutral_respect,"Context:
1. SALIERI: Why didn't you come to me yesterday, Mozart? This is a most painful situation. Yesterday I could have helped you. Today, I can't.
2. MOZART to SALIERI: Why? Here is the music. It's here. I am submitting it humbly. Isn't that what you wanted?
3. SALIERI to MOZART: I have just come from the palace. The post has been filled.
4. MOZART to SALIERI: Filled? That's impossible! They haven't even seen my work. I need this post. Please, can't you help me? Please!
5. SALIERI to MOZART: My dear Mozart, there is no one in the world I would rather help, but now it is too late.
6. MOZART to SALIERI: Whom did they choose?

Current turn:
Herr Sommer.",SALIERI,MOZART,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
235,amadeus,L30533,L30542,"1. MOZART to SALIERI: Filled? That's impossible! They haven't even seen my work. I need this post. Please, can't you help me? Please!
2. SALIERI to MOZART: My dear Mozart, there is no one in the world I would rather help, but now it is too late.
3. MOZART to SALIERI: Whom did they choose?
4. SALIERI to MOZART: Herr Sommer.
5. MOZART to SALIERI: Sommer? Herr Sommer? But the man's a fool! He's a total mediocrity.
6. SALIERI to MOZART: No, no, no: he has yet to achieve mediocrity.","But I can't lose this post, I simply can't! Excellency, please. Let's go to the palace, and you can explain to the Emperor that Herr Sommer is an awful choice. He could actually do musical harm to the Princess!",listener_higher_power,high_respect,"Context:
1. MOZART to SALIERI: Filled? That's impossible! They haven't even seen my work. I need this post. Please, can't you help me? Please!
2. SALIERI to MOZART: My dear Mozart, there is no one in the world I would rather help, but now it is too late.
3. MOZART to SALIERI: Whom did they choose?
4. SALIERI to MOZART: Herr Sommer.
5. MOZART to SALIERI: Sommer? Herr Sommer? But the man's a fool! He's a total mediocrity.
6. SALIERI to MOZART: No, no, no: he has yet to achieve mediocrity.

Current turn:
But I can't lose this post, I simply can't! Excellency, please. Let's go to the palace, and you can explain to the Emperor that Herr Sommer is an awful choice. He could actually do musical harm to the Princess!",MOZART,SALIERI,listener_higher_power,listener_higher_power,high_respect,high_respect
236,amadeus,L30544,L30552,"1. MOZART to SALIERI: No, but I'm broke. I'm always broke. I don't know why.
2. SALIERI to MOZART: It has been said, my friend, that you are inclined to live somewhat above your means.
3. MOZART to SALIERI: How can anyone say that? We have no cook, no maid. We have no footman. Nothing at all!
4. SALIERI to MOZART: How is that possible? You give concerts, don't you? I hear they are quite successful.
5. MOZART to SALIERI: They're stupendously successful. You can't get a seat. The only problem is none will hire me. They all want to hear me play, but they won't let me teach their daughters. As if I was some kind of fiend. I'm not a fiend!
6. SALIERI to MOZART: Of course not.",Do you have a daughter?,roughly_equal_power,neutral_respect,"Context:
1. MOZART to SALIERI: No, but I'm broke. I'm always broke. I don't know why.
2. SALIERI to MOZART: It has been said, my friend, that you are inclined to live somewhat above your means.
3. MOZART to SALIERI: How can anyone say that? We have no cook, no maid. We have no footman. Nothing at all!
4. SALIERI to MOZART: How is that possible? You give concerts, don't you? I hear they are quite successful.
5. MOZART to SALIERI: They're stupendously successful. You can't get a seat. The only problem is none will hire me. They all want to hear me play, but they won't let me teach their daughters. As if I was some kind of fiend. I'm not a fiend!
6. SALIERI to MOZART: Of course not.

Current turn:
Do you have a daughter?",MOZART,SALIERI,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
237,amadeus,L30544,L30561,"1. SALIERI to MOZART: Ah, how exciting! Tell me more.
2. MOZART to SALIERI: I'd better not. It's a bit of a secret.
3. SALIERI to MOZART: Come, come, Mozart; I'm interested. Truly.
4. MOZART to SALIERI: Actually, it's a big secret. Oh, this is delicious! What is it?
5. SALIERI to MOZART: Cream cheese mixed with granulated sugar and suffused with rum. Crema al Mascarpone.
6. MOZART to SALIERI: Ah. Italian?",Forgive me. We all have patriotic feelings of some kind.,roughly_equal_power,high_respect,"Context:
1. SALIERI to MOZART: Ah, how exciting! Tell me more.
2. MOZART to SALIERI: I'd better not. It's a bit of a secret.
3. SALIERI to MOZART: Come, come, Mozart; I'm interested. Truly.
4. MOZART to SALIERI: Actually, it's a big secret. Oh, this is delicious! What is it?
5. SALIERI to MOZART: Cream cheese mixed with granulated sugar and suffused with rum. Crema al Mascarpone.
6. MOZART to SALIERI: Ah. Italian?

Current turn:
Forgive me. We all have patriotic feelings of some kind.",SALIERI,MOZART,roughly_equal_power,roughly_equal_power,high_respect,high_respect
238,amadeus,L30544,L30562,"1. MOZART to SALIERI: I'd better not. It's a bit of a secret.
2. SALIERI to MOZART: Come, come, Mozart; I'm interested. Truly.
3. MOZART to SALIERI: Actually, it's a big secret. Oh, this is delicious! What is it?
4. SALIERI to MOZART: Cream cheese mixed with granulated sugar and suffused with rum. Crema al Mascarpone.
5. MOZART to SALIERI: Ah. Italian?
6. SALIERI to MOZART: Forgive me. We all have patriotic feelings of some kind.","Two thousand, two hundred florins is all I need A hundred? Fifty?",listener_higher_power,neutral_respect,"Context:
1. MOZART to SALIERI: I'd better not. It's a bit of a secret.
2. SALIERI to MOZART: Come, come, Mozart; I'm interested. Truly.
3. MOZART to SALIERI: Actually, it's a big secret. Oh, this is delicious! What is it?
4. SALIERI to MOZART: Cream cheese mixed with granulated sugar and suffused with rum. Crema al Mascarpone.
5. MOZART to SALIERI: Ah. Italian?
6. SALIERI to MOZART: Forgive me. We all have patriotic feelings of some kind.

Current turn:
Two thousand, two hundred florins is all I need A hundred? Fifty?",MOZART,SALIERI,listener_higher_power,listener_higher_power,neutral_respect,neutral_respect
239,amadeus,L30544,L30565,"1. SALIERI to MOZART: Cream cheese mixed with granulated sugar and suffused with rum. Crema al Mascarpone.
2. MOZART to SALIERI: Ah. Italian?
3. SALIERI to MOZART: Forgive me. We all have patriotic feelings of some kind.
4. MOZART to SALIERI: Two thousand, two hundred florins is all I need A hundred? Fifty?
5. SALIERI to MOZART: What exactly are you working on?
6. MOZART to SALIERI: I can't say. Really","I don't think you should become known in Vienna as a debtor, Mozart. However, I know a very distinguished gentleman I could recommend to you. And he has a daughter. Will that do?",speaker_higher_power,neutral_respect,"Context:
1. SALIERI to MOZART: Cream cheese mixed with granulated sugar and suffused with rum. Crema al Mascarpone.
2. MOZART to SALIERI: Ah. Italian?
3. SALIERI to MOZART: Forgive me. We all have patriotic feelings of some kind.
4. MOZART to SALIERI: Two thousand, two hundred florins is all I need A hundred? Fifty?
5. SALIERI to MOZART: What exactly are you working on?
6. MOZART to SALIERI: I can't say. Really

Current turn:
I don't think you should become known in Vienna as a debtor, Mozart. However, I know a very distinguished gentleman I could recommend to you. And he has a daughter. Will that do?",SALIERI,MOZART,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
240,amadeus,L30566,L30568,"1. SCHLUMBERG: Quiet! Quiet! Quiet! Down there, damn you.  Welcome to you. Pay no attention, they're impossible. Stop it, you willful things! Come this way. Just ignore them. They're perfectly harmless, just willful. I treat them just like my own children.
2. MOZART to SCHLUMBERG: And which one of them do you want me to teach?","What? Ha-ha! That's funny - I like it. Which one, eh? You're a funny fellow.  Hannah! Come this way.",speaker_higher_power,neutral_respect,"Context:
1. SCHLUMBERG: Quiet! Quiet! Quiet! Down there, damn you.  Welcome to you. Pay no attention, they're impossible. Stop it, you willful things! Come this way. Just ignore them. They're perfectly harmless, just willful. I treat them just like my own children.
2. MOZART to SCHLUMBERG: And which one of them do you want me to teach?

Current turn:
What? Ha-ha! That's funny - I like it. Which one, eh? You're a funny fellow.  Hannah! Come this way.",SCHLUMBERG,MOZART,speaker_higher_power,speaker_higher_power,neutral_respect,neutral_respect
241,amadeus,L30573,L30574,1. FRAU SCHLUMBERG: Upstairs.,Gertrude!,roughly_equal_power,neutral_respect,"Context:
1. FRAU SCHLUMBERG: Upstairs.

Current turn:
Gertrude!",SCHLUMBERG,FRAU SCHLUMBERG,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
242,amadeus,L30573,L30575,"1. FRAU SCHLUMBERG: Upstairs.
2. SCHLUMBERG to FRAU SCHLUMBERG: Gertrude!",You can't be Herr Mozart!,roughly_equal_power,neutral_respect,"Context:
1. FRAU SCHLUMBERG: Upstairs.
2. SCHLUMBERG to FRAU SCHLUMBERG: Gertrude!

Current turn:
You can't be Herr Mozart!",FRAU SCHLUMBERG,SCHLUMBERG,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
243,amadeus,L30578,L30579,1. FRAU SCHLUMBERG: I've heard about you for ages! I thought you must be an old man.,Gertrude!,roughly_equal_power,neutral_respect,"Context:
1. FRAU SCHLUMBERG: I've heard about you for ages! I thought you must be an old man.

Current turn:
Gertrude!",SCHLUMBERG,FRAU SCHLUMBERG,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
244,amadeus,L30578,L30580,"1. FRAU SCHLUMBERG: I've heard about you for ages! I thought you must be an old man.
2. SCHLUMBERG to FRAU SCHLUMBERG: Gertrude!","It's such an honour for us to have you here, Herr Mozart. And for Gertrude.",listener_higher_power,high_respect,"Context:
1. FRAU SCHLUMBERG: I've heard about you for ages! I thought you must be an old man.
2. SCHLUMBERG to FRAU SCHLUMBERG: Gertrude!

Current turn:
It's such an honour for us to have you here, Herr Mozart. And for Gertrude.",FRAU SCHLUMBERG,SCHLUMBERG,listener_higher_power,listener_higher_power,high_respect,high_respect
245,amadeus,L30578,L30581,"1. FRAU SCHLUMBERG: I've heard about you for ages! I thought you must be an old man.
2. SCHLUMBERG to FRAU SCHLUMBERG: Gertrude!
3. FRAU SCHLUMBERG to SCHLUMBERG: It's such an honour for us to have you here, Herr Mozart. And for Gertrude.","People who know say the girl's got talent. You must judge for yourself. If you think she stinks, say so.",roughly_equal_power,neutral_respect,"Context:
1. FRAU SCHLUMBERG: I've heard about you for ages! I thought you must be an old man.
2. SCHLUMBERG to FRAU SCHLUMBERG: Gertrude!
3. FRAU SCHLUMBERG to SCHLUMBERG: It's such an honour for us to have you here, Herr Mozart. And for Gertrude.

Current turn:
People who know say the girl's got talent. You must judge for yourself. If you think she stinks, say so.",SCHLUMBERG,FRAU SCHLUMBERG,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
246,amadeus,L30587,L30589,"1. FRAU SCHLUMBERG: Perhaps a little refreshment first? A little coffee, or a little chocolate?
2. MOZART to FRAU SCHLUMBERG: I'd like a little wine, if you have it.",Wine?,roughly_equal_power,neutral_respect,"Context:
1. FRAU SCHLUMBERG: Perhaps a little refreshment first? A little coffee, or a little chocolate?
2. MOZART to FRAU SCHLUMBERG: I'd like a little wine, if you have it.

Current turn:
Wine?",FRAU SCHLUMBERG,MOZART,roughly_equal_power,roughly_equal_power,neutral_respect,neutral_respect
247,amadeus,L30599,L30602,"1. FRAU SCHLUMBERG: Just one year.
2. MOZART to FRAU SCHLUMBERG: Who was your teacher?
3. FRAU SCHLUMBERG to MOZART: I was. But she quite outgrew the little I could show her.","Thank you, Madame.  Come on now - courage. Play me something you know.",speaker_higher_power,high_respect,"Context:
1. FRAU SCHLUMBERG: Just one year.
2. MOZART to FRAU SCHLUMBERG: Who was your teacher?
3. FRAU SCHLUMBERG to MOZART: I was. But she quite outgrew the little I could show her.

Current turn:
Thank you, Madame.  Come on now - courage. Play me something you know.",MOZART,FRAU SCHLUMBERG,speaker_higher_power,speaker_higher_power,high_respect,high_respect
